Nome: ALAGOINHAS
Codigo Estacao: 83249
Latitude: -12.1486111
Longitude: -38.42527777
Altitude: 129.78
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2020-12-31
Periodicidade da Medicao: Mensal

data_medicao;nebulosidade;precipitacao;temperatura_maxima;temperatura_media;temperatura_minima;umidade_relativa;vento_maxima;vento_media;latitude;longitude;altitude
2020-01-31;5;71.3;33.220833;26.186667;19.529167;89.020833;5.65884;1.97202;-12.1486111;-38.42527777;129.78
2020-02-29;6.350575;72;33.255172;26.577857;20.185714;85.422414;3.60108;1.501928;-12.1486111;-38.42527777;129.78
2020-03-31;6.286232;186.1;33.9;26.859091;20.4;88.954545;4.11552;1.394207;-12.1486111;-38.42527777;129.78
2020-04-30;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-05-31;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-06-30;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-07-31;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-08-31;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-09-30;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-10-31;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-11-30;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78
2020-12-31;null;null;null;null;null;null;null;null;-12.1486111;-38.42527777;129.78

